County,SubCounty,Ward,sub location,lat,long,locality(Crush/Abattoir/Village/market),Date of start of outbreak,month,year,date,Month,year,Disease/Condition,Nature of diagnosis (clinical/lab/pm),Test used (if Laboratory),Species,No. at Risk,No. sick,Deaths,Slaughtered *,Destroyed **,"Production System(Intensive, Extensive, Mixed)",If Zoonosis No. of human beings affected,Disease Control Measure Undertaken***,No.of animals vaccinated,"Organisation (GOK, Private)",Source,,
Uasin Gishu,Uasin Gishu,Ilula,Ilula,,,ND,42056,March,2015,16/09/2017,March,2015,Rabies,Lab,ND,Bovine,4,1,1,0,1,0,N/A,ND,ND,ND,ND,,
Uasin Gishu,Uasin Gishu,Uasin Gishu,Ziwa,,,ND,,July,2015,08/11/2017,July,2015,Rabies,Lab,ND,Bovine,1,1,1,0,0,ND,ND,ND,ND,ND,ND,,
Uasin Gishu,Moiben,N/A,N/A,0.891457,35.401489,ND,6,10,2015,10/11/2017,October,2015,ANTHRAX,Lab,ND,Bovine,1,1,0,0,ND,ND,ND,ND,ND,,,,
,Kapseret,Kapseret,Kapseret,0.4789,35.195927,ND,5,10,2015,12/11/2017,October,2015,ANTHRAX,Lab,ND,Bovine,2,2,0,2,0,ND,ND,ND,ND,,,,
,Kesses,N/A,N/A,0.292438,35.312998,ND,7,10,2015,13/11/2017,October,2015,RABIES,Clinical,ND,Bovine,2,2,0,0,ND,ND,0,ND,ND,,,,
,Hadado,Hadado,,1.200732,39.565125,ND,11,10,2015,12/11/2017,October,2015,RABIES,Clinical,Donkey,Canine,0,1,0,0,1,ND,0,ND,ND,GOK,Wajir County,,
Baringo,Ravine,Ravine,Ravine,0.0331483,35.7403333,village,1/19/2016,June,2016,13/11/2017,June,2016,Rabies,Lab Diagnosis,Microscopy; Seller's stain,Canine,23,1,1,0,0,Intensive,0,Dog vaccination,On going,GoK,SIAYA COUNTY,,
Bomet,sotik,Kipsingei,Kipsingei,-0.858449,35.133038,village,1/19/2016,Jan,2016,14/12/2017,January,2016,Rabies,CLINICAL,,Canine,18,1,0,0,1,Mixed,n/a,Vaccination,20,GOK,Bomet County,,
Bomet,Sotik,Kapchumbe,Gorgor,-0.883323,35.097114,village,01/03/2016,Feb,2016,1/13/1900,February,2016,Rabies ,CLINICAL,,Equine,73,1,1,0,1,Mixed,n/a,animal killed,171,Private,Bomet County,,
Bomet,Sotik,Chemagel,Kapchepkoro,,,Village,01/09/2016,September,2016,01/05/1900,September,2016,Rabies,Laboratory,"FAT, Sellers",Bovine,4,1,1,0,0,mixed,2,advice,,GOK,Bomet,,
Bomet,Sotik,Rongena,Tembwo,-0.770381,35.105869,Village,1/24/2016,September,2016,1/15/1900,September,2016,Rabies,Laboratory,Dfat,Bovine,not recorded,1,1,0,0,mixed,20,advice,,GOK,Bomet,,
Bomet,Sotik,Gelegele,Kaplelach,-0.193949,35.114281,Village,1/16/2016,August,2016,01/06/1900,August,2016,Rabies,Clinical,,Equine,5,1,1,0,0,mixed,0,vaccination,10,GOK,Bomet,,
Bomet,Sotik,Chebirbelek,Kapkoitim,-0.65614,35.232639,Village,01/01/2016,August,2016,01/06/1900,August,2016,Rabies,Clinical,,Canine,9,1,1,0,0,mixed,0,vaccination,8,GOK,Bomet,,
Bomet,Sotik,Kaplong,Kapchepkoro,-0.674533,35.144062,Village,01/04/2016,August,2016,,August,2016,Rabies,Laboratory,,Bovine,170,2,2,0,0,mixed,0,vaccination,145,GOK,Bomet,,
Bomet,Sotik,Kipsingei,Kipsingei,-0.85728,35.124277,Village,1/13/2016,October,2016,,October,2016,Rabies,Laboratory,RAT,Equine,2,1,1,0,0,Burden,0,advice,,GOK,,,
Bomet,Sotik,Chemagel,Kaptombe,-0.692469,35.104238,Village,1/27/2016,October,2016,1/27/2016,October,2016,Rabies,Laboratory,FAT,Caprine,7,1,1,0,0,mixed,,advice,0,GOK,,,
Bomet,sotik,Chemagel,Kimase,-0.695344,35.14094,Village,01/01/2016,October,2016,01/01/2016,October,2016,Rabies,Laboratory,FAT,Bovine,4,1,1,0,0,Mixed,4,Adviced ,0,GOK,,,
Bomet,sotik,Chemagel,Kimase,-0.695344,35.14094,Village,01/01/2016,October,2016,01/01/2016,October,2016,Anthrax,Laboratory,Polychrome staining/Microscopy,Bovine,5,1,2,0,,Mixed,5,Adviced ,0,GOK,,,
Bomet,Sotik,Kaplong,Kapchepkoro,-0.674533,35.144062,village,01/01/2016,October,2016,01/01/2016,October,2016,Rabies,Lab,FAT,Bovine,4,1,1,0,0,mixed,4,vaccination,,Gok,RVIL NAKURU,Chilumo,
Bomet,Sotik,chemagel,Kimase,-0.692469,35.104238,village,01/01/2016,October,2016,01/01/2016,October,2016,Anthrax,Lab,polychrome stain,Bovine,5,1,2,0,0,mixed,8,vaccination,,Gok,RVIL NAKURU,Chilumo,
Bomet,Sotik,Kimolwet,Uswet,-0.702371,35.184078,village,01/04/2016,November,2016,01/04/2016,November,2016,Rabies,clinical,,Canine,19,1,0,0,0,mixed,0,vaccination,,Gok,RVIL NAKURU,Wagurah  fw,
Bomet,Sotik,Ndanai,Abosi,-0.9073,35.0835,Kimugul,1/13/2016,November,2016,1/13/2016,November,2016,Rabies,Clinical,,Canine,25,1,1,0,0,Mixed,0,vaccination,,Gok,RVIL NAKURU,Wagurah  fw,
Bomet,Sotik,Chemagel,Chemagel,-0.6901,35.1113,Township,1/14/2016,November,2016,1/14/2016,November,2016,Anthrax,Laboratory,Polychrome stain,Bovine,15,1,1,8,0,Mixed,8,vaccination,24,Gok,RVIL NAKURU,Wagurah  fw,
Bomet,Sotik,Ndanai,Cheplelwo,-0.8231,35.0771,Rotik,1/22/2016,November,2016,1/22/2016,November,2016,Rabies,Laboratory,FAT,Donkey,12,1,1,0,0,Mixed,2,vaccination,,Gok,RVIL NAKURU,Wagurah fw,
Bomet,Sotik,Chemagel,Chemagel,0.6954,35.1059,Kimase,1/22/2016,November,2016,1/22/2016,November,2016,Anthrax,Laboratory,Polychrome stain,Bovine,3,1,1,0,0,Mixed,0,vaccination,4500 cattle,Gok,RVIL NAKURU,,
Bomet,Sotik,Ndanai,Abosi,-0.8995,35.089,Gorgor sec.sch,1/22/2016,November,2016,1/22/2016,November,2016,Anthrax,Clinical,,Bovine,24,1,1,0,0,Mixed,2,vaccination,25,Gok,RVIL NAKURU,,
Bomet,Sotik,Rongena,Mabwaita,-0.7038,35.0738,Simbi,1/23/2016,November,2016,1/23/2016,November,2016,Anthrax,Clinical,,Bovine,65,1,1,0,0,Mixed,0,vaccination,0,Private,RVIL NAKURU,,
Bomet,Sotik,Chemagel,Chemagel,-0.6901,35.1113,Township,1/29/2016,November,2016,1/29/2016,November,2016,Anthrax,Laboratory,Polychrome stain,Bovine,4,1,1,0,0,Mixed,0,vaccination,0,Gok,RVIL NAKURU,,
Bomet,Sotik,Chemagel,Chemagel,-0.692469,35.104238,Townhip,1/14/2016,November,2016,1/14/2016,November,2016,Anthrax,Laboratory,polychrome staining/microscopy,Bovine,15,1,1,0,0,Mixed,8,Advised,24,GOK,VIL KERICHO,,
Bomet,Sotik,Ndanai,Cheplelwo,0.157612,35.500038,Rotik,1/22/2016,November,2016,1/22/2016,November,2016,Rabies,Laboratory,FAT,Donkey,12,1,1,0,0,Extensive,2,Advised,0,GOK,VIL KERICHO,,
Bomet,Sotik,chemagel,chemagel ,-0.692469,35.104238,Kimase,1/22/2016,November,2016,1/22/2016,November,2016,Anthrax,Laboratory,microscopy,Bovine,3,1,1,0,0,Mixed,0,Advised,0,GOK,VIL KERICHO,,
Busia ,Matayos,Township,Mayenje,0.426988,34.105083,Village,1/13/2016,July,2016,1/13/2016,July,2016,RVF,Clinical,Negative,Bovine,9,1,0,0,0,,0,Biosecurity,0,GOK,,,
Busia ,Matayos,Burumba,Township,0.452964,34.114519,Village,01/05/2016,July,2016,01/05/2016,July,2016,RVF,Clinical,herd health,Bovine,15,14,0,0,0,Mixed,0,B iosecurity ,0,GOK,,,
Embu ,Embu East ,Kagaari south,gichera ,-0.456576,37.604764,Village,01/08/2016,August,2016,01/08/2016,August,2016,Rabies,Clinical,,Caprine,20,2,0,0,0,semi-intensive,treatment ,,,GOK,Embu,,
Embu ,Embu North,gaturi north ,kianjokoma ,-0.396081,37.517286,Village,1/27/2016,August,2016,1/27/2016,August,2016,Rabies,Clinical,,Canine,50,4,,,,,Extensive,,,GOK,Embu,,
Embu ,RUNYEJES ,gaturi north ,kianjokoma ,-0.396081,37.517286,Village,1/27/2016,August,2016,1/27/2016,August,2016,Rabies,Clinical,,Canine,50,4,0,0,4,Extensive ,killed ,,,GOK,Embu,,
Kajiado,loitokitok,kimana,kimana,,,Village,24/12/2016,December,2016,24/12/2016,December,2016,Rabies,Clinical,,Canine,3,1,0,0,0,Intensive,No,Vaccination,3,GOK,Epicollect,Cheny,
Kakamega,Lurambi,Sheywe,Sichilayi,0.29996,34.75012,Ebwambwa,1/14/2016,Jan,2016,1/14/2016,January,2016,Rabies ,CLINICAL,None,Canine,1,1,1,0,1,Watch dog,n/a,Vaccination,Rabies-24 dogs,GOK,Kakamega  County,,
Kakamega,Lurambi,Sheywe ,Sichilayi,0.29996,34.75012,Ebwambwa,1/29/2016,Jan,2016,1/29/2016,January,2016,Rabies ,CLINICAL,None,Canine,1,1,1,0,0,Watch dog,n/a,Ring vaccination,"Rabies-24, NCD-1341, Gumboro-1050,FT-691,F-Pox-112,Parvo-27",GOK,Kakamega  County,,
Kakamega,Ikolomani,Shisere,Shimanyiro,0.24649,34.68016,Village,1/16/2016,November,2016,1/16/2016,November,2016,Rabies,Clinical,None,Porcine,6,2,0,0,0,Extensive,None,Pigs confined,,GOK,KAKAMEGA,,
Kericho,Bureti,Kapkisiara,Ngoina,-0.529812,35.066149,Village,01/09/2016,August,2016,01/09/2016,August,2016,Anthrax,Laboratory,Microscopy,Bovine,8,3,3,0,0,mixed,0,advice,0,Private,,,
Kericho,Kericho West,Kiptere,Kaptobor,-0.401987,35.0937,Kipkeiyo,1/23/2016,November,2016,1/23/2016,November,2016,Rabies,Laboratory,FAT,Bovine,6,1,1,0,0,Mixed,5,Advised,0,GOK,VIL KERICHO,,
Kericho,Kericho West,Kiptere,Kiptere,-0.401987,35.0937,Sigowet,01/06/2016,11,2016,01/06/2016,December,2016,Rabies,Laboratory,RAT,BOVINE,3,1,1,0,0,Mixed,0,Advied,0,GOK,Kericho ,,
Kilifi,Kaloleni,Mariakani,Mitangoni,,,Village,09/09/2016,September,2016,09/09/2016,September,2016,Anthrax,Laboratory,Giemsa blood smear,Bovine,21,3,1,0,1,Mixed,No,Quarantine,0,GOK,Zablon Jilo,Dr. Mark Otieno,
KISII,Kitutu Central,NYAKOE,BONYABATANYI,-0.632128,34.740292,VILLAGE,01/01/1900,Jan,2016,01/01/1900,January,2016,ANTHRAX,CLINICAL,ND,Bovine,ND,1,0,0,0,MIXED,ND,VACCINATION,780,Private,Kisumu County,,
KISII,Kitutu Central,BOGUSERO,MATIEKO,-0.573825,34.721487,VILLAGE,01/01/1900,Feb,2016,01/01/1900,February,2016,Rabies ,CLINICAL,ND,Canine,ND,1,0,0,0,MIXED,ND,VACCINATION,356,Private,KISII County,,
KISII,Kitutu Central,ETORA,RAGANGA,-0.602613,34.709084,VILLAGE,01/01/1900,Feb,2016,01/01/1900,February,2016,ANTHRAX,CLINICAL,ND,Bovine,ND,1,0,0,0,MIXED,ND,VACCINATION,800,Private,KISII County,,
Kisii,Nyaribari chache,Ibeno,Kerera,-0.749692,34.824986,Village,01/08/2016,August,2016,01/08/2016,August,2016,Rabies,Laboratory,dFAT,Bovine,5,1,1,0,0,mixed,8,advice,,GOK,,,
Kisii,Masaba South,Ramasha,Metembe,-0.52514,34.848646,Village,1/18/2016,August,2016,1/18/2016,August,2016,Rabies,Laboratory,"RAT, Seller's",Equine,1,1,1,0,0,mixed,0,advice,0,GOK,,,
Kisii,Nyaribari Chache,Birongo,Taracha,34.94317957,-0.77480124,Village,01/02/2016,August,2016,01/02/2016,August,2016,Rabies,Laboratory,FAT,Bovine,5,1,1,0,0,Mixed,0,Vaccination,Ongoing,GOK,,,
Kisii,Nyaribari Masaba,Masimba,Bonyakoni,,,Village,1/30/2016,September,2016,1/30/2016,September,2016,Rabies,Laboratory,RAT,Bovine,2,1,1,0,0,Zero grazing,3,advice,,GOK,Kisii,,
Kisumu,Kisumu East,Kajulu,Konya,-0.038391,34.774021,Village,01/09/2016,July,2016,01/09/2016,August,2016,Rabies,Laboratory,dFAT,Canine,7,6,6,0,0,mixed,1,advice ,,GOK,,,
Kisumu,Kisumu West,West Kisumu,Newa,-0.053761,34.607925,Village,01/03/2016,July,2016,01/03/2016,August,2016,Rabies,Laboratory,dFAT,Bovine,20,1,1,0,0,Mixed,0,,,GOK,,,
Kitui,Yatta,mamba,mamba,-1.115843,37.428089,Village,1/25/2016,August,2016,1/25/2016,August,2016,Rabies,Clinical,,Equine,23,1,1,0,0,mixed,0,samples taken to V.I.L NRB,0,GOK,,,
Kitui,Kitui central,Kyangwithya east,mutune,-1.309521,38.017521,Village,1/28/2016,September,2016,1/28/2016,September,2016,Rabies,Clinical,None,Canine,5,1,1,N/A,yes,extensive,10,advised on Vaccinations,,GOK,Kitui,,
Kwale,Matuga,Tsimba/Golini,Msulwa,-4.275241,39.447823,ND,01/01/1900,Jan,2016,01/01/1900,January,2016,Rabies ,CLINICAL,ND,Canine,1,1,0,ND,1,ND,n/a,Vaccination,10,GOK,Kwale County,,
Lamu,Lamu East,Faza,Mbwajumwali,-2.062166,41.121153,Myabogi,01/03/2016,Feb,2016,01/03/2016,February,2016,Rabies ,CLINICAL,Sample sent to RVIL Mariakani,Equine,30,1,1,0,42403,Extensive,Nil,Vaccination,30,GOK,LAMU County,,
Lamu,Lamu west,hindi,hindi,-2.1814588,40.8162611,Village,20/03/2016,March,2016,20/03/2016,March,2016,Rabies ,CLINICAL,N/A,Canine,300,4,1,0,1,Extensive,44000,Other,,GOK,Lamu Epic,Chilumo,
Lamu,Lamu west,hindi,hindi,-2.1664176,40.8070719,Village,20/03/2016,March,2016,20/03/2016,March,2016,Rabies ,CLINICAL,N/A,Canine,4,1,0,0,0,Mixed,9,Other,,GOK,Lamu Epic,Dr Marusoy,
Lamu,Lamu west,mapenya,Uziwa,-2.3593583,40.7412437,Village,18/03/2016,March,2016,18/03/2016,March,2016,Rabies ,CLINICAL,N/A,Canine,56,1,1,0,1,Extensive,1,Vaccination,,GOK,Lamu Epic,jane wangui weru,
Lamu,Lamu west,hongwe,hongwe,-2.3463438,40.6734247,Village,24/03/2016,March,2016,24/03/2016,March,2016,Rabies ,CLINICAL,N/A,Canine,0,2,0,0,2,Extensive,2,Infct_material_detroyed,,GOK,Lamu Epic,jane wangui weru,
Lamu,Lamu West,Mpeketoni,Mpeketoni,-2.3826143,40.6819151,VILLAGE,01/04/2016,4,2016,01/04/2016,April,2016,ANTHRAX,LABORATORY,GIEMSA & POLYCHROME METHYLENE BLUE STAUNUNG AND MICROSCOPY,BOVINE,6,6,0,1,0,INTENSIVE,,,,GOK,Karatina RVIL,,
Lamu,Lamu west,Mapenya,Uziwa,-2.3851447,40.7052346,VILLAGE,01/05/2016,4,2016,01/05/2016,April,2016,Rabies,Clinical signs/Lab,R.A.T-KIT & Microscpy,Canine,5,5,0,,N/K,Extensive,,,,,Mariakani RVIL,,
Lamu,Lamu west,Hongwe,Bomani,-2.374279,40.6539943,village,1/28/2016,4,2016,1/28/2016,April,2016,Rabies,Clinical,No,Canine,2,2,1,1,N/A,mixed,,baiting of stray dogs,,Gok,County,,
Lamu,Lamu west,Bahari,Tewe,-2.4099177,40.7520662,Village,07/04/2016,April,2016,07/04/2016,April,2016,Anthrax,Lab,Mariakani,Caprine,11,2,5,0,5,Extensive,No,"Infct_material_detroyed, Quarantine, Treatment, Vaccination",0,GOK,0,,
Lamu,lamu east,Kiunga,kiunga,-1.6908602,41.531133,village,1/30/2016,5,2016,1/30/2016,May,2016,Rabies,clinical,Nil,canine,1,1,0,0,canine,,vacinated,1,GOK,,Makueni COUNTY,,
Lamu,lamu west,mpeketoni,mpeketoni,-2.3824088,40.6899656,Village,1/19/2016,5,2016,1/19/2016,May,2016,Rabies,Clinical,0,Donkey,6,1,1,0,1,Mixed,0,"Baraza, vacc to follow",,,Nyamira COUNTY,,
Lamu,lamu,hindi,roka,,,Village,1/19/2016,4,2016,1/19/2016,May,2016,Rabies,Clinical,0,Caprine+Donkey,6,2,2,0,0,Mixed,0,",,",,,Nyamira COUNTY,,
Lamu,LamuWest,Mokowe,Mokowe,-2.2330161,40.8510263,NAPETET,01/06/2016,12,2015,01/06/2016,May,2016,RABIES,LABORATORY,RAT,CAPRINE,54,1,1,0,0,PASTORAL,0,VACCINATION,10,GOK,TURKANA COUNTY,,
Lamu,lamu west,Bahari,Bahari,-2.4261751,40.7203077,Crush,1/30/2016,May,2016,1/30/2016,May,2016,Anthrax,Laboratory,Microsocpy,Bovine,170,1,1,,1,mixed,0,None,0,Private,Nakuru COUNTY,,
Lamu,Lamu west,Mpeketoni,Mpeketoni,-2.3751631,40.6848934,village ,1/26/2016,June,2016,1/26/2016,June,2016,Anthrax,Laboratory,Microscopy,Bovine,20,5,3,0,3,Extensive,0,None,0,Private,NAKURU COUNTY,,
Lamu,Lamu East,Kizingitini,Kizingitini,-2.0750617,41.143187,village,1/26/2016,June,2016,1/26/2016,June,2016,Rabies,Lab Diagnosis,Microscopy; Seller's stain,Canine,40,1,1,0,0,Intensive,0,Dog vaccination,On going,Gok,LAMU COUNTY,,
Lamu,Mokowe,mokowe,Hindi,-2.020797,40.876314,Village,01/01/2016,July,2016,01/01/2016,July,2016,Rabies,Laboratory,sellerstain,Canine,60,1,0,0,1,Extensive,Yes,Baiting,N/A,GOK,Lamu,,
Lamu,Mokowe,Hindi,Hindi,-2.131969,40.798332,Village,01/08/2016,July,2016,01/08/2016,July,2016,Rabies,Laboratory,sellerstain,Canine,60,1,0,,1,Extensive,Yes,Baiting,N/A,GOK,Lamu,,
Lamu,Lamu West,Hindi,Sheemugambo,-2.241912,40.771738,Village,1/14/2016,July,2016,1/14/2016,July,2016,Rabies,Laboratory,Rapid Antigen Test and Seller's Stain Microscopy,Caprine,12,1,0,1,0,Extensive,0,Dog and cat vaccination,654,GOK,Lamu,,
Lamu,Lamu West,Amu,Mkomani,-2.41424,40.865182,Village,01/06/2016,October,2016,01/06/2016,October,2016,Rabies,Laboratory,Seller Stain and RAT Test,Canine,12,1,1,0,0,Intensive,0,Dog vaccination,36,GoK,,,
Makueni,Nzaui,Nzaui Kilili,Nzaui,-1.946,37.563,village,1/30/2016,5,2016,1/30/2016,May,2016,Rabies,clinical,Nil,canine,1,1,0,0,canine,,vacinated,1,GOK,,Makueni,,
Machakos,machakos,ngelani,mithini,-1.393727,37.247095,Village,01/08/2016,August,2016,01/08/2016,August,2016,Rabies,Laboratory,,Bovine,3,1,1,0,1,mixed,0,vaccination,3,GOK,,,
Machakos,machakos,kimutwa,kimutwa,-1.5935,37.256519,Village,1/24/2016,October,2016,1/24/2016,October,2016,Rabies,clinical,,bovine,9,1,1,0,0,mixed,0,samples taken to V.I.L NRB,0,GOK,,,
Makueni,Kibwezi West,Nguumo,Kaanguni,-2.391609,37.864973,,05/05/2016,5,2016,05/05/2016,May,2016,Rabies,,,Dog,,1,1,,,,1 person died of bite wounds,"125  dogs vaccinated, 32 dogs baited",125 ogs,GOK,NYERI COUNTY,,
Makueni,Kibwezi East,Kathekani,Kathekani,-2.605169,38.230385,Saramek,1/26/2016,5,2016,1/26/2016,May,2016,Anthrax,PM &LB,Microscopy,Bovine,22,1,7,Nil,,Mixed,N/A,Vaccination,0,GOK,U/Gishu,,
Makueni,Kibwezi East,Ivingoni/Nzamba,Mangelete,-2.790211,38.359748,losibil ,1/13/2016,5,2016,1/13/2016,May,2016,Anthrax ,lab,,bovine,200,1,2,0,0,mixed,,Vaccination,0,GOK,NAKURU,,
Makueni,Kibwezi East,Ivingoni/Nzamba,Muthingiini,-2.609789,38.027861,kures,1/13/2016,5,2016,1/13/2016,May,2016,Anthrax ,lab,,bovine,2500,1,5,0,0,mixed,,vaccination,0,GOK,NAKURU,,
Makueni,Kibwezi East,Ivingoni/Nzamba,mmuthingiini,-2.609789,38.027861,village,01/09/2016,5,2016,01/09/2016,May,2016,rabies,clinical ,nil,Canine,50,1,1,0,0,Mixed,0,nil,50,GoK,Makueni ,,
Makueni,Mbooni,Tulimani,Iiani,-0.892257,37.744949,village,1/27/2016,May,2016,1/27/2016,May,2016,Rabies,Clinical,Samples sent,Canine,20,4,1,0,3,Intensive,0,Dog vaccination,70,GoK,Lamu,,
Makueni,Mbooni,Kiteta Kisau,kiteta,-1.540975,37.528726,village,1/23/2016,5,2016,1/23/2016,May,2016,Rabies,clinical ,nil,Bovine,5,1,1,0,1,Mixed,nil,vaccination,5,,Makueni ,,
Makueni,Mbooni,Kalawa,Kathongo,-1.742058,37.768141,Village,01/06/2016,July,2016,01/06/2016,July,2016,Rabies,Clinical,Nil,Canine,1,1,0,0,0,Mixed,0,vaccination,0,GOK,,,
Makueni,Mbooni,Kalawa,Kathulumbi,-1.724462,37.775877,Village,01/05/2016,July,2016,01/05/2016,July,2016,Rabies,Clinical,Nil,Canine,4,4,0,0,0,Mixed,0,vaccination,0,GOK,,,
Makueni,Makueni,Nzaui Kilili,Nzaui,-1.946,37.563,Village,01/01/2016,July,2016,01/01/2016,July,2016,Rabies,Clinical,Nil,Canine,4,4,0,0,0,Mixed,0,Vaccination,Nil,GOK,Makueni,,
Makueni ,kilome,Kalanzoni,ngamba,-1.469415,37.542782,,05/05/2016,4,2016,05/05/2016,May,2016,Anthrax,Lab,,Bovine,2,1,1,nil,nil,zero grazing,Nil,Quarantine and vaccination,1116 cattle vaccinated,GoK,NYERI COUNTY,,
Makueni ,kilome,Kitaingo,upete,-1.840563,37.365681,Saramek,1/26/2016,5,2016,1/26/2016,May,2016,Anthrax,PM &LB,Microscopy,Bovine,22,1,7,Nil,,Mixed,N/A,Vaccination,0,GOK,U/Gishu,,
Makueni ,kilome,Kasikeu,Kasikeu,-1.907114,37.390007,Saramek,1/26/2016,5,2016,1/26/2016,May,2016,Anthrax,PM &LB,Microscopy,Bovine,22,1,7,Nil,,Mixed,N/A,Vaccination,0,GOK,U/Gishu,,
Marsabit,Laisamis,Loglogo,Village,1.887133,37.779236,Village,01/02/2016,Feb,2016,01/02/2016,February,2016,Rabies ,CLINICAL,None,Canine,200,3,0,0,0,Pastoral,0,Vaccination,100,GOK,MARSABIT County,,
MARSABIT,Saku,Kilta Korma,Qarqarsa,2.438554,37.95533,Village,01/06/2016,Feb,2016,01/06/2016,February,2016,Rabies ,CLINICAL,None,Canine,78,4,2,0,2,Mixed,n/a,Vaccination,45,GOK,MARSABIT County,,
Marsabit,Laisamis,Loglogo,Village,1.887133,37.779236,Village,01/02/2016,Feb,2016,01/02/2016,February,2016,Rabies ,CLINICAL,None,Camel,1500,7,0,0,0,Pastoral,0,Restriction,0,GOK,MARSABIT County,,
Marsabit,Laisamis,Loglogo,Village,1.887133,37.779236,Village,01/02/2016,Feb,2016,01/02/2016,February,2016,Rabies ,CLINICAL,None,Equine,400,11,3,0,0,Pastoral,0,Restriction,50,GOK,MARSABIT County,,
Marsabit,NORTH HORR,Turbi,Bubisa,2.3244467,37.9968067,Village,1/15/2016,August,2016,1/15/2016,August,2016,Rabies,Clinical,None,Equine,500,1,1,0,1,Pastoral,0,Euthanasia,1,GOK,,,
Marsabit,North horr,Turbi,Bubisa,2.3244467,37.9968067,Village,15/08/2016,August,2016,15/08/2016,August,2016,Rabies,Clinical,,Equine,500,1,1,0,1,Extensive,No,Infct_material_detroyed,0,GOK,Epicollect,,
Marsabit,North horr,Turbi,Bubisa,2.3244467,37.9968067,Village,08/08/2016,August,2016,08/08/2016,August,2016,Rabies,Clinical,,Equine,500,1,1,0,1,Extensive,No,Infct_material_detroyed,0,GOK,Dr. Bernard chege,Reported by a farmer,
Marsabit,North horr,Illeret,Illeret,-1.3821904,36.9247143,Village,03/11/2016,October,2016,03/11/2016,November,2016,Anthrax,Clinical,,Ovine,15000,1,24,0,0,Extensive,Yes,Treatment,0,GOK,Epicollect,,
Marsabit,North horr,Dukana,Buruk,2.3384917,37.9647133,Village,16/11/2016,November,2016,16/11/2016,November,2016,Anthrax,Clinical,,Bovine,700,1,21,0,0,Extensive,Yes,Treatment,0,GOK,Epicollect,,
Marsabit,saku,dirib gombo,qachacha,,,Village,11/12/2016,December,2016,11/12/2016,December,2016,rabies,Clinical,,Canine,15,3,3,0,3,Extensive,Yes,"Infct_material_detroyed, Other",0,GOK,Epicollect,Christopher Makokha,
Marsabit,saku,dirib gombo,qachacha,,,Village,11/12/2016,December,2016,11/12/2016,December,2016,rabies,Clinical,,Caprine,90,1,1,0,1,Extensive,No,Infct_material_detroyed,90,GOK,Epicollect,Wagurah fw,
Marsabit,saku,dirib gombo,qachacha,,,Village,11/12/2016,December,2016,11/12/2016,December,2016,rabies,Clinical,,Ovine,100,2,0,0,2,Extensive,No,Vaccination,100,GOK,Epicollect,Wagurah fw,
Marsabit,saku,dirib gombo,qachacha,,,Village,11/12/2016,December,2016,11/12/2016,December,2016,rabies,Clinical,,Bovine,15,1,0,0,0,Extensive,No,Vaccination,14,GOK,Epicollect,Christopher Makokha,
Meru,Igembe South,Athiru Gaiti,Athiru,0.209877,37.963943,Village,01/02/2016,September,2016,01/02/2016,July,2016,Rabies,Clinical,NA,Bovine,4,2,1,0,0,Mixed,0,Vaccination,0,GOK,,,
Meru,Imenti South,Nkuene,Kathera,-0.018161,37.704027,Village,01/01/2016,September,2016,01/01/2016,September,2016,Rabies,Clinical,NA,Bovine,100,1,1,0,1,Mixed,0,Vaccination,50,GOK,,,
Meru,Imenti South,Nkuene,Kigane,-0.076509,37.653706,Village,01/05/2016,September,2016,01/05/2016,September,2016,Anthrax,Laboratory,Blood smear,Bovine,3,1,2,0,2,Mixed,0,Vaccination,14,GOK,RVIL Karatina,,
Meru,Imenti South,Nkuene,Kigane,-0.076509,37.653706,Village,01/06/2016,September,2016,01/06/2016,September,2016,Anthrax,postmortem,NA,Porcine,32,1,2,0,0,Mixed,0,Vaccination,32,GOK,RVIL Karatina,,
Meru,Imenti North,Ntima West,Mpuri,0.041081,37.611015,Village,01/09/2016,September,2016,01/09/2016,September,2016,Rabies,Clinical,Nil,Canine,150,1,0,0,0,Mixed,0,Vaccination,104,GOK,RVIL Karatina,,
Meru,SOUTH IMENTI,NKUENE,MIKUMBURI,,,Village,01/07/2016,September,2016,01/07/2016,September,2016,ANTHRAX,Laboratory,"GIEMSA , POLYCHROME STAINING & MICROSCOPY",Bovine,2,1,1,0,0,INTENSIVE,3,VACCINATION RECOMMENDED,N/A,GOK,RVIL Karatina,,
Meru,Imenti South,Nkuene,Kathera,-0.058146,37.617493,Village,01/01/2016,September,2016,01/01/2016,September,2016,Rabies,Clinical,NA,Bovine,100,1,1,0,1,Mixed,0,Vaccination,50,GOK,RVIL Karatina,,
Meru,Igembe South,Athiru Gaiti,Athiru,,,Village,01/02/2016,September,2016,01/02/2016,July,2016,Rabies,Clinical,NA,Bovine,4,2,1,0,0,Mixed,0,Vaccination,0,GOK,RVIL Karatina,,
Meru,Imenti North,Municipality,Majengo,0.050642,37.650398,Village,1/28/2016,October,2016,1/28/2016,October,2016,Anthrax,Lab,blood smear,Bovine,100,1,1,0,1,Mixed ,15,Vaccination,0,GOK,,,
Mombasa,Kisauni,Mwakirunge,Mwakirunge,-3.95092,39.61803,Voroni,1/14/2016,March,2016,1/14/2016,March,2016,ANTHRAX,Lab,Blood smear,Caprine,200,1,1,0,1,Free range,30,Quarantine,0,GOK,mombasa county,,
