date,county,diseases,diagnosis,hum_cases,catt_cases,cam_cases,goat_cases,shp_cases,sheep_pop,goat_pop,cam_pop,catt_pop,y,hum_pop,hum_incidence,catt_incidence,cam_incidence,goat_incidence,shp_incidence
2021-02-01,Uasin Gishu,Brucellosis,Lab confirmed,1812,NA,NA,NA,NA,439850,91708,296,556844,2021,103544,17.5,NA,NA,NA,NA
2021-02-01,Vihiga,Brucellosis,Clinically confirmed,40,NA,NA,NA,NA,12290,61708,0,253236,2021,30334,1.32,NA,NA,NA,NA
2021-02-01,Vihiga,Brucellosis,Lab confirmed,363,NA,NA,NA,NA,12290,61708,0,253236,2021,30334,11.97,NA,NA,NA,NA
2021-02-01,Wajir,Brucellosis,Clinically confirmed,26,NA,NA,NA,NA,4381276,6396568,2353064,1734462,2021,55023,0.47,NA,NA,NA,NA
2021-02-01,Wajir,Brucellosis,Lab confirmed,555,NA,NA,NA,NA,4381276,6396568,2353064,1734462,2021,55023,10.09,NA,NA,NA,NA
2021-02-01,West Pokot,Brucellosis,Clinically confirmed,520,NA,NA,NA,NA,716586,1528350,38778,833676,2021,8385,62.02,NA,NA,NA,NA
2021-02-01,West Pokot,Brucellosis,Lab confirmed,3126,NA,NA,NA,NA,716586,1528350,38778,833676,2021,8385,372.81,NA,NA,NA,NA
2021-03-01,Baringo,Brucellosis,Clinically confirmed,413,NA,NA,NA,NA,686686,1867454,77000,819692,2021,13174,31.35,NA,NA,NA,NA
2021-03-01,Baringo,Brucellosis,Lab confirmed,1609,NA,NA,NA,NA,686686,1867454,77000,819692,2021,13174,122.13,NA,NA,NA,NA
2021-03-01,Bomet,Brucellosis,Clinically confirmed,151,NA,NA,NA,NA,160984,152918,0,636418,2021,18432,8.19,NA,NA,NA,NA
2021-03-01,Bomet,Brucellosis,Lab confirmed,710,NA,NA,NA,NA,160984,152918,0,636418,2021,18432,38.52,NA,NA,NA,NA
2021-03-01,Bungoma,Brucellosis,Clinically confirmed,1067,NA,NA,NA,NA,156988,219386,0,702518,2021,51457,20.74,NA,NA,NA,NA
2021-03-01,Bungoma,Brucellosis,Lab confirmed,4036,NA,NA,NA,NA,156988,219386,0,702518,2021,51457,78.43,NA,NA,NA,NA
2021-03-01,Busia,Brucellosis,Clinically confirmed,66,NA,NA,NA,NA,43408,164606,0,413256,2021,31257,2.11,NA,NA,NA,NA
2021-03-01,Busia,Brucellosis,Lab confirmed,479,NA,NA,NA,NA,43408,164606,0,413256,2021,31257,15.32,NA,NA,NA,NA
2021-03-01,Elgeyo Marakwet,Brucellosis,Clinically confirmed,575,NA,NA,NA,NA,380062,199852,178,300906,2021,3647,157.66,NA,NA,NA,NA
2021-03-01,Elgeyo Marakwet,Brucellosis,Lab confirmed,1571,NA,NA,NA,NA,380062,199852,178,300906,2021,3647,430.77,NA,NA,NA,NA
2021-03-01,Embu,Brucellosis,Clinically confirmed,74,NA,NA,NA,NA,90492,538266,456,276830,2021,16995,4.35,NA,NA,NA,NA
2021-03-01,Embu,Brucellosis,Lab confirmed,734,NA,NA,NA,NA,90492,538266,456,276830,2021,16995,43.19,NA,NA,NA,NA
2021-03-01,Garissa,Brucellosis,Clinically confirmed,157,2,NA,5,8,5493154,7714584,1632114,2841382,2021,145480,1.08,0.7,NA,0.65,1.46
2021-03-01,Garissa,Brucellosis,Lab confirmed,746,NA,NA,NA,NA,5493154,7714584,1632114,2841382,2021,145480,5.13,NA,NA,NA,NA
2021-03-01,Homa Bay,Brucellosis,Clinically confirmed,173,NA,NA,NA,NA,296748,359110,0,681938,2021,38668,4.47,NA,NA,NA,NA
2021-03-01,Homa Bay,Brucellosis,Lab confirmed,876,NA,NA,NA,NA,296748,359110,0,681938,2021,38668,22.65,NA,NA,NA,NA
2021-03-01,Isiolo,Brucellosis,Clinically confirmed,1046,NA,NA,NA,NA,1709450,2060010,297718,543196,2021,10144,103.12,NA,NA,NA,NA
2021-03-01,Isiolo,Brucellosis,Lab confirmed,952,NA,NA,NA,NA,1709450,2060010,297718,543196,2021,10144,93.85,NA,NA,NA,NA
2021-03-01,Kajiado,Brucellosis,Clinically confirmed,198,NA,NA,NA,NA,2241298,1755488,7168,1155420,2021,81361,2.43,NA,NA,NA,NA
2021-03-01,Kajiado,Brucellosis,Lab confirmed,1512,NA,NA,NA,NA,2241298,1755488,7168,1155420,2021,81361,18.58,NA,NA,NA,NA
2021-03-01,Kakamega,Brucellosis,Clinically confirmed,206,1,NA,NA,NA,113768,156288,0,806900,2021,64288,3.2,1.24,NA,NA,NA
2021-03-01,Kakamega,Brucellosis,Lab confirmed,663,NA,NA,NA,NA,113768,156288,0,806900,2021,64288,10.31,NA,NA,NA,NA
2021-03-01,Kericho,Brucellosis,Clinically confirmed,476,NA,NA,NA,NA,112476,143750,0,483296,2021,24628,19.33,NA,NA,NA,NA
2021-03-01,Kericho,Brucellosis,Lab confirmed,2269,NA,NA,NA,NA,112476,143750,0,483296,2021,24628,92.13,NA,NA,NA,NA
2021-03-01,Kiambu,Brucellosis,Clinically confirmed,63,NA,NA,NA,NA,236778,167194,0,400788,2021,252288,0.25,NA,NA,NA,NA
2021-03-01,Kiambu,Brucellosis,Lab confirmed,647,NA,NA,NA,NA,236778,167194,0,400788,2021,252288,2.56,NA,NA,NA,NA
2021-03-01,Kilifi,Brucellosis,Clinically confirmed,38,NA,NA,NA,NA,112962,1084514,4044,472914,2021,103810,0.37,NA,NA,NA,NA
2021-03-01,Kilifi,Brucellosis,Lab confirmed,206,NA,NA,NA,NA,112962,1084514,4044,472914,2021,103810,1.98,NA,NA,NA,NA
2021-03-01,Kirinyaga,Brucellosis,Clinically confirmed,8,NA,NA,NA,NA,53502,213688,0,232882,2021,26928,0.3,NA,NA,NA,NA
2021-03-01,Kirinyaga,Brucellosis,Lab confirmed,277,NA,NA,NA,NA,53502,213688,0,232882,2021,26928,10.29,NA,NA,NA,NA
2021-03-01,Kisii,Brucellosis,Clinically confirmed,849,NA,NA,NA,NA,22002,113892,0,433716,2021,61612,13.78,NA,NA,NA,NA
2021-03-01,Kisii,Brucellosis,Lab confirmed,3626,NA,NA,NA,NA,22002,113892,0,433716,2021,61612,58.85,NA,NA,NA,NA
2021-03-01,Kisumu,Brucellosis,Clinically confirmed,79,NA,NA,NA,NA,327074,275392,0,485992,2021,116341,0.68,NA,NA,NA,NA
2021-03-01,Kisumu,Brucellosis,Lab confirmed,887,NA,NA,NA,NA,327074,275392,0,485992,2021,116341,7.62,NA,NA,NA,NA
2021-03-01,Kitui,Brucellosis,Clinically confirmed,131,NA,NA,1,NA,211660,2741120,10404,687264,2021,14566,8.99,NA,NA,0.36,NA
2021-03-01,Kitui,Brucellosis,Lab confirmed,1192,NA,NA,NA,NA,211660,2741120,10404,687264,2021,14566,81.83,NA,NA,NA,NA
2021-03-01,Kwale,Brucellosis,Clinically confirmed,52,NA,NA,NA,NA,181230,764820,2192,620868,2021,30076,1.73,NA,NA,NA,NA
2021-03-01,Kwale,Brucellosis,Lab confirmed,22,NA,NA,NA,NA,181230,764820,2192,620868,2021,30076,0.73,NA,NA,NA,NA
2021-03-01,Laikipia,Brucellosis,Clinically confirmed,97,NA,NA,NA,NA,1227564,805052,15654,540130,2021,14196,6.83,NA,NA,NA,NA
2021-03-01,Laikipia,Brucellosis,Lab confirmed,278,NA,NA,NA,NA,1227564,805052,15654,540130,2021,14196,19.58,NA,NA,NA,NA
2021-03-01,Lamu,Brucellosis,Clinically confirmed,2,NA,NA,NA,NA,84290,195758,250,196642,2021,7570,0.26,NA,NA,NA,NA
2021-03-01,Lamu,Brucellosis,Lab confirmed,9,NA,NA,NA,NA,84290,195758,250,196642,2021,7570,1.19,NA,NA,NA,NA
2021-03-01,Machakos,Brucellosis,Clinically confirmed,129,1,NA,NA,NA,343050,1249782,2946,724702,2021,58547,2.2,1.38,NA,NA,NA
2021-03-01,Machakos,Brucellosis,Lab confirmed,376,NA,NA,NA,NA,343050,1249782,2946,724702,2021,58547,6.42,NA,NA,NA,NA
2021-03-01,Makueni,Brucellosis,Clinically confirmed,26,NA,NA,NA,NA,266230,1599276,2222,651606,2021,11029,2.36,NA,NA,NA,NA
2021-03-01,Makueni,Brucellosis,Lab confirmed,272,NA,NA,NA,NA,266230,1599276,2222,651606,2021,11029,24.66,NA,NA,NA,NA
2021-03-01,Mandera,Brucellosis,Clinically confirmed,140,NA,NA,NA,NA,4452066,9797614,3657330,2365978,2021,124514,1.12,NA,NA,NA,NA
2021-03-01,Mandera,Brucellosis,Lab confirmed,474,NA,NA,NA,NA,4452066,9797614,3657330,2365978,2021,124514,3.81,NA,NA,NA,NA
2021-03-01,Marsabit,Brucellosis,Clinically confirmed,345,NA,NA,NA,NA,1255664,1488950,430468,481472,2021,13950,24.73,NA,NA,NA,NA
2021-03-01,Marsabit,Brucellosis,Lab confirmed,359,NA,NA,NA,NA,1255664,1488950,430468,481472,2021,13950,25.73,NA,NA,NA,NA
2021-03-01,Meru,Brucellosis,Clinically confirmed,58,NA,NA,NA,NA,277542,684396,11464,624368,2021,64722,0.9,NA,NA,NA,NA
2021-03-01,Meru,Brucellosis,Lab confirmed,332,NA,NA,NA,NA,277542,684396,11464,624368,2021,64722,5.13,NA,NA,NA,NA
2021-03-01,Migori,Brucellosis,Clinically confirmed,308,NA,NA,NA,NA,141704,284408,0,646640,2021,40156,7.67,NA,NA,NA,NA
2021-03-01,Migori,Brucellosis,Lab confirmed,2078,NA,NA,NA,NA,141704,284408,0,646640,2021,40156,51.75,NA,NA,NA,NA
2021-03-01,Mombasa,Brucellosis,Clinically confirmed,7,NA,NA,NA,NA,4584,50822,116,21302,2021,278729,0.03,NA,NA,NA,NA
2021-03-01,Mombasa,Brucellosis,Lab confirmed,593,NA,NA,NA,NA,4584,50822,116,21302,2021,278729,2.13,NA,NA,NA,NA
2021-03-01,Murang'a,Brucellosis,Clinically confirmed,10,NA,NA,NA,NA,112950,347526,0,420206,2021,29839,0.34,NA,NA,NA,NA
2021-03-01,Murang'a,Brucellosis,Lab confirmed,158,NA,NA,NA,NA,112950,347526,0,420206,2021,29839,5.3,NA,NA,NA,NA
2021-03-01,Nairobi,Brucellosis,Clinically confirmed,392,NA,NA,NA,NA,38218,56830,0,58658,2021,1291809,0.3,NA,NA,NA,NA
2021-03-01,Nairobi,Brucellosis,Lab confirmed,947,NA,NA,NA,NA,38218,56830,0,58658,2021,1291809,0.73,NA,NA,NA,NA
2021-03-01,Nakuru,Brucellosis,Clinically confirmed,795,NA,NA,NA,NA,1064442,410784,776,793052,2021,218764,3.63,NA,NA,NA,NA
2021-03-01,Nakuru,Brucellosis,Lab confirmed,3133,NA,NA,NA,NA,1064442,410784,776,793052,2021,218764,14.32,NA,NA,NA,NA
2021-03-01,Nandi,Brucellosis,Clinically confirmed,689,NA,NA,NA,NA,195424,70192,0,486836,2021,18838,36.58,NA,NA,NA,NA
2021-03-01,Nandi,Brucellosis,Lab confirmed,1747,NA,NA,NA,NA,195424,70192,0,486836,2021,18838,92.74,NA,NA,NA,NA
2021-03-01,Narok,Brucellosis,Clinically confirmed,585,NA,NA,NA,NA,5207084,2031690,3238,2977782,2021,13147,44.5,NA,NA,NA,NA
2021-03-01,Narok,Brucellosis,Lab confirmed,1683,NA,NA,NA,NA,5207084,2031690,3238,2977782,2021,13147,128.01,NA,NA,NA,NA
2021-03-01,Nyamira,Brucellosis,Clinically confirmed,268,NA,NA,NA,NA,23574,78670,0,239250,2021,22726,11.79,NA,NA,NA,NA
2021-03-01,Nyamira,Brucellosis,Lab confirmed,1009,NA,NA,NA,NA,23574,78670,0,239250,2021,22726,44.4,NA,NA,NA,NA
2021-03-01,Nyandarua,Brucellosis,Clinically confirmed,177,NA,NA,NA,NA,555524,74018,0,422726,2021,22198,7.97,NA,NA,NA,NA
2021-03-01,Nyandarua,Brucellosis,Lab confirmed,753,NA,NA,NA,NA,555524,74018,0,422726,2021,22198,33.92,NA,NA,NA,NA
2021-03-01,Nyeri,Brucellosis,Clinically confirmed,9,NA,NA,NA,NA,307456,214920,0,329014,2021,26846,0.34,NA,NA,NA,NA
2021-03-01,Nyeri,Brucellosis,Lab confirmed,124,NA,NA,NA,NA,307456,214920,0,329014,2021,26846,4.62,NA,NA,NA,NA
2021-03-01,Samburu,Brucellosis,Clinically confirmed,69,NA,NA,10,NA,1133544,1433174,96344,571266,2021,3320,20.78,NA,NA,6.98,NA
2021-03-01,Samburu,Brucellosis,Lab confirmed,858,NA,NA,NA,NA,1133544,1433174,96344,571266,2021,3320,258.43,NA,NA,NA,NA
2021-03-01,Siaya,Brucellosis,Clinically confirmed,61,NA,NA,NA,NA,266220,326444,0,652362,2021,25575,2.39,NA,NA,NA,NA
2021-03-01,Siaya,Brucellosis,Lab confirmed,209,NA,NA,NA,NA,266220,326444,0,652362,2021,25575,8.17,NA,NA,NA,NA
2021-03-01,Taita Taveta,Brucellosis,Clinically confirmed,12,NA,NA,NA,NA,93070,404226,5260,229628,2021,12474,0.96,NA,NA,NA,NA
2021-03-01,Taita Taveta,Brucellosis,Lab confirmed,177,NA,NA,NA,NA,93070,404226,5260,229628,2021,12474,14.19,NA,NA,NA,NA
2021-03-01,Tana River,Brucellosis,Clinically confirmed,15,NA,NA,NA,NA,896132,1181712,106596,543666,2021,6989,2.15,NA,NA,NA,NA
2021-03-01,Tana River,Brucellosis,Lab confirmed,76,NA,NA,NA,NA,896132,1181712,106596,543666,2021,6989,10.87,NA,NA,NA,NA
2021-03-01,Tharaka Nithi,Brucellosis,Clinically confirmed,244,NA,NA,NA,NA,107632,428434,248,181412,2021,5056,48.26,NA,NA,NA,NA
2021-03-01,Tharaka Nithi,Brucellosis,Lab confirmed,910,NA,NA,NA,NA,107632,428434,248,181412,2021,5056,179.98,NA,NA,NA,NA
2021-03-01,Trans Nzoia,Brucellosis,Clinically confirmed,633,1,NA,NA,NA,272690,56398,0,366936,2021,50089,12.64,2.73,NA,NA,NA
2021-03-01,Trans Nzoia,Brucellosis,Lab confirmed,2098,NA,NA,NA,NA,272690,56398,0,366936,2021,50089,41.89,NA,NA,NA,NA
2021-03-01,Turkana,Brucellosis,Clinically confirmed,298,NA,NA,NA,NA,2107512,3981858,523846,649608,2021,11966,24.9,NA,NA,NA,NA
2021-03-01,Turkana,Brucellosis,Lab confirmed,940,NA,NA,NA,NA,2107512,3981858,523846,649608,2021,11966,78.56,NA,NA,NA,NA
2021-03-01,Uasin Gishu,Brucellosis,Clinically confirmed,500,NA,NA,NA,NA,439850,91708,296,556844,2021,103544,4.83,NA,NA,NA,NA
2021-03-01,Uasin Gishu,Brucellosis,Lab confirmed,2183,NA,NA,NA,NA,439850,91708,296,556844,2021,103544,21.08,NA,NA,NA,NA
2021-03-01,Vihiga,Brucellosis,Clinically confirmed,73,1,NA,NA,NA,12290,61708,0,253236,2021,30334,2.41,3.95,NA,NA,NA
2021-03-01,Vihiga,Brucellosis,Lab confirmed,441,NA,NA,NA,NA,12290,61708,0,253236,2021,30334,14.54,NA,NA,NA,NA
2021-03-01,Wajir,Brucellosis,Clinically confirmed,27,NA,NA,NA,NA,4381276,6396568,2353064,1734462,2021,55023,0.49,NA,NA,NA,NA
2021-03-01,Wajir,Brucellosis,Lab confirmed,650,NA,NA,NA,NA,4381276,6396568,2353064,1734462,2021,55023,11.81,NA,NA,NA,NA
2021-03-01,West Pokot,Brucellosis,Clinically confirmed,527,NA,NA,NA,NA,716586,1528350,38778,833676,2021,8385,62.85,NA,NA,NA,NA
2021-03-01,West Pokot,Brucellosis,Lab confirmed,2637,NA,NA,NA,NA,716586,1528350,38778,833676,2021,8385,314.49,NA,NA,NA,NA
2021-04-01,Baringo,Brucellosis,Clinically confirmed,451,NA,NA,NA,NA,686686,1867454,77000,819692,2021,13174,34.23,NA,NA,NA,NA
2021-04-01,Baringo,Brucellosis,Lab confirmed,1233,NA,NA,NA,NA,686686,1867454,77000,819692,2021,13174,93.59,NA,NA,NA,NA
2021-04-01,Bomet,Brucellosis,Clinically confirmed,158,NA,NA,NA,NA,160984,152918,0,636418,2021,18432,8.57,NA,NA,NA,NA
2021-04-01,Bomet,Brucellosis,Lab confirmed,942,NA,NA,NA,NA,160984,152918,0,636418,2021,18432,51.11,NA,NA,NA,NA
2021-04-01,Bungoma,Brucellosis,Clinically confirmed,713,NA,NA,NA,NA,156988,219386,0,702518,2021,51457,13.86,NA,NA,NA,NA
2021-04-01,Bungoma,Brucellosis,Lab confirmed,3943,NA,NA,NA,NA,156988,219386,0,702518,2021,51457,76.63,NA,NA,NA,NA
2021-04-01,Busia,Brucellosis,Clinically confirmed,52,NA,NA,NA,NA,43408,164606,0,413256,2021,31257,1.66,NA,NA,NA,NA
2021-04-01,Busia,Brucellosis,Lab confirmed,676,NA,NA,NA,NA,43408,164606,0,413256,2021,31257,21.63,NA,NA,NA,NA
2021-04-01,Elgeyo Marakwet,Brucellosis,Clinically confirmed,4759,NA,NA,NA,NA,380062,199852,178,300906,2021,3647,1304.91,NA,NA,NA,NA
2021-04-01,Elgeyo Marakwet,Brucellosis,Lab confirmed,1203,NA,NA,NA,NA,380062,199852,178,300906,2021,3647,329.86,NA,NA,NA,NA
2021-04-01,Embu,Brucellosis,Clinically confirmed,55,NA,NA,NA,NA,90492,538266,456,276830,2021,16995,3.24,NA,NA,NA,NA
2021-04-01,Embu,Brucellosis,Lab confirmed,559,NA,NA,NA,NA,90492,538266,456,276830,2021,16995,32.89,NA,NA,NA,NA
2021-04-01,Garissa,Brucellosis,Clinically confirmed,60,NA,NA,NA,NA,5493154,7714584,1632114,2841382,2021,145480,0.41,NA,NA,NA,NA
2021-04-01,Garissa,Brucellosis,Lab confirmed,751,NA,NA,NA,NA,5493154,7714584,1632114,2841382,2021,145480,5.16,NA,NA,NA,NA
2021-04-01,Homa Bay,Brucellosis,Clinically confirmed,239,NA,NA,NA,NA,296748,359110,0,681938,2021,38668,6.18,NA,NA,NA,NA
2021-04-01,Homa Bay,Brucellosis,Lab confirmed,915,NA,NA,NA,NA,296748,359110,0,681938,2021,38668,23.66,NA,NA,NA,NA
2021-04-01,Isiolo,Brucellosis,Clinically confirmed,113,NA,NA,NA,NA,1709450,2060010,297718,543196,2021,10144,11.14,NA,NA,NA,NA
2021-04-01,Isiolo,Brucellosis,Lab confirmed,812,NA,NA,NA,NA,1709450,2060010,297718,543196,2021,10144,80.05,NA,NA,NA,NA
2021-04-01,Kajiado,Brucellosis,Clinically confirmed,300,NA,NA,NA,NA,2241298,1755488,7168,1155420,2021,81361,3.69,NA,NA,NA,NA
2021-04-01,Kajiado,Brucellosis,Lab confirmed,926,NA,NA,NA,NA,2241298,1755488,7168,1155420,2021,81361,11.38,NA,NA,NA,NA
2021-04-01,Kakamega,Brucellosis,Clinically confirmed,186,1,NA,NA,NA,113768,156288,0,806900,2021,64288,2.89,1.24,NA,NA,NA
2021-04-01,Kakamega,Brucellosis,Lab confirmed,674,1,NA,NA,NA,113768,156288,0,806900,2021,64288,10.48,1.24,NA,NA,NA
2021-04-01,Kericho,Brucellosis,Clinically confirmed,378,NA,NA,NA,NA,112476,143750,0,483296,2021,24628,15.35,NA,NA,NA,NA
2021-04-01,Kericho,Brucellosis,Lab confirmed,1911,NA,NA,NA,NA,112476,143750,0,483296,2021,24628,77.59,NA,NA,NA,NA
2021-04-01,Kiambu,Brucellosis,Clinically confirmed,43,NA,NA,NA,NA,236778,167194,0,400788,2021,252288,0.17,NA,NA,NA,NA
2021-04-01,Kiambu,Brucellosis,Lab confirmed,590,NA,NA,NA,NA,236778,167194,0,400788,2021,252288,2.34,NA,NA,NA,NA
2021-04-01,Kilifi,Brucellosis,Clinically confirmed,15,NA,NA,NA,NA,112962,1084514,4044,472914,2021,103810,0.14,NA,NA,NA,NA
2021-04-01,Kilifi,Brucellosis,Lab confirmed,50,NA,NA,NA,NA,112962,1084514,4044,472914,2021,103810,0.48,NA,NA,NA,NA
2021-04-01,Kirinyaga,Brucellosis,Clinically confirmed,12,NA,NA,NA,NA,53502,213688,0,232882,2021,26928,0.45,NA,NA,NA,NA
2021-04-01,Kirinyaga,Brucellosis,Lab confirmed,185,NA,NA,NA,NA,53502,213688,0,232882,2021,26928,6.87,NA,NA,NA,NA
2021-04-01,Kisii,Brucellosis,Clinically confirmed,742,NA,NA,NA,NA,22002,113892,0,433716,2021,61612,12.04,NA,NA,NA,NA
2021-04-01,Kisii,Brucellosis,Lab confirmed,3475,NA,NA,NA,NA,22002,113892,0,433716,2021,61612,56.4,NA,NA,NA,NA
2021-04-01,Kisumu,Brucellosis,Clinically confirmed,91,NA,NA,NA,NA,327074,275392,0,485992,2021,116341,0.78,NA,NA,NA,NA
2021-04-01,Kisumu,Brucellosis,Lab confirmed,826,NA,NA,NA,NA,327074,275392,0,485992,2021,116341,7.1,NA,NA,NA,NA
2021-04-01,Kitui,Brucellosis,Clinically confirmed,186,NA,NA,NA,NA,211660,2741120,10404,687264,2021,14566,12.77,NA,NA,NA,NA
2021-04-01,Kitui,Brucellosis,Lab confirmed,1024,NA,NA,NA,NA,211660,2741120,10404,687264,2021,14566,70.3,NA,NA,NA,NA
2021-04-01,Kwale,Brucellosis,Clinically confirmed,1,NA,NA,NA,NA,181230,764820,2192,620868,2021,30076,0.03,NA,NA,NA,NA
2021-04-01,Kwale,Brucellosis,Lab confirmed,12,NA,NA,NA,NA,181230,764820,2192,620868,2021,30076,0.4,NA,NA,NA,NA
2021-04-01,Laikipia,Brucellosis,Clinically confirmed,61,NA,NA,NA,2,1227564,805052,15654,540130,2021,14196,4.3,NA,NA,NA,1.63
2021-04-01,Laikipia,Brucellosis,Lab confirmed,347,8,NA,NA,NA,1227564,805052,15654,540130,2021,14196,24.44,14.81,NA,NA,NA
2021-04-01,Lamu,Brucellosis,Clinically confirmed,1,NA,NA,NA,NA,84290,195758,250,196642,2021,7570,0.13,NA,NA,NA,NA
2021-04-01,Machakos,Brucellosis,Clinically confirmed,58,NA,NA,NA,NA,343050,1249782,2946,724702,2021,58547,0.99,NA,NA,NA,NA
2021-04-01,Machakos,Brucellosis,Lab confirmed,427,NA,NA,NA,NA,343050,1249782,2946,724702,2021,58547,7.29,NA,NA,NA,NA
2021-04-01,Makueni,Brucellosis,Clinically confirmed,71,NA,NA,NA,NA,266230,1599276,2222,651606,2021,11029,6.44,NA,NA,NA,NA
2021-04-01,Makueni,Brucellosis,Lab confirmed,387,NA,NA,NA,NA,266230,1599276,2222,651606,2021,11029,35.09,NA,NA,NA,NA
2021-04-01,Mandera,Brucellosis,Clinically confirmed,83,NA,NA,NA,NA,4452066,9797614,3657330,2365978,2021,124514,0.67,NA,NA,NA,NA
2021-04-01,Mandera,Brucellosis,Lab confirmed,402,NA,NA,NA,NA,4452066,9797614,3657330,2365978,2021,124514,3.23,NA,NA,NA,NA
2021-04-01,Marsabit,Brucellosis,Clinically confirmed,266,NA,NA,NA,NA,1255664,1488950,430468,481472,2021,13950,19.07,NA,NA,NA,NA
2021-04-01,Marsabit,Brucellosis,Lab confirmed,419,NA,NA,NA,NA,1255664,1488950,430468,481472,2021,13950,30.04,NA,NA,NA,NA
2021-04-01,Meru,Brucellosis,Clinically confirmed,52,NA,NA,NA,NA,277542,684396,11464,624368,2021,64722,0.8,NA,NA,NA,NA
2021-04-01,Meru,Brucellosis,Lab confirmed,282,NA,NA,NA,NA,277542,684396,11464,624368,2021,64722,4.36,NA,NA,NA,NA
2021-04-01,Migori,Brucellosis,Clinically confirmed,378,NA,NA,NA,NA,141704,284408,0,646640,2021,40156,9.41,NA,NA,NA,NA
2021-04-01,Migori,Brucellosis,Lab confirmed,1408,NA,NA,NA,NA,141704,284408,0,646640,2021,40156,35.06,NA,NA,NA,NA
2021-04-01,Mombasa,Brucellosis,Clinically confirmed,5,NA,NA,NA,NA,4584,50822,116,21302,2021,278729,0.02,NA,NA,NA,NA
2021-04-01,Mombasa,Brucellosis,Lab confirmed,17,NA,NA,NA,NA,4584,50822,116,21302,2021,278729,0.06,NA,NA,NA,NA
2021-04-01,Murang'a,Brucellosis,Clinically confirmed,15,NA,NA,NA,NA,112950,347526,0,420206,2021,29839,0.5,NA,NA,NA,NA
2021-04-01,Murang'a,Brucellosis,Lab confirmed,100,NA,NA,NA,NA,112950,347526,0,420206,2021,29839,3.35,NA,NA,NA,NA
2021-04-01,Nairobi,Brucellosis,Clinically confirmed,316,NA,NA,NA,NA,38218,56830,0,58658,2021,1291809,0.24,NA,NA,NA,NA
2021-04-01,Nairobi,Brucellosis,Lab confirmed,716,NA,NA,NA,NA,38218,56830,0,58658,2021,1291809,0.55,NA,NA,NA,NA
2021-04-01,Nakuru,Brucellosis,Clinically confirmed,683,NA,NA,NA,NA,1064442,410784,776,793052,2021,218764,3.12,NA,NA,NA,NA
2021-04-01,Nakuru,Brucellosis,Lab confirmed,2602,NA,NA,NA,NA,1064442,410784,776,793052,2021,218764,11.89,NA,NA,NA,NA
2021-04-01,Nandi,Brucellosis,Clinically confirmed,577,NA,NA,NA,NA,195424,70192,0,486836,2021,18838,30.63,NA,NA,NA,NA
2021-04-01,Nandi,Brucellosis,Lab confirmed,1221,NA,NA,NA,NA,195424,70192,0,486836,2021,18838,64.82,NA,NA,NA,NA
2021-04-01,Narok,Brucellosis,Clinically confirmed,274,NA,NA,NA,NA,5207084,2031690,3238,2977782,2021,13147,20.84,NA,NA,NA,NA
2021-04-01,Narok,Brucellosis,Lab confirmed,1648,NA,NA,NA,NA,5207084,2031690,3238,2977782,2021,13147,125.35,NA,NA,NA,NA
2021-04-01,Nyamira,Brucellosis,Clinically confirmed,276,1,NA,NA,NA,23574,78670,0,239250,2021,22726,12.14,4.18,NA,NA,NA
2021-04-01,Nyamira,Brucellosis,Lab confirmed,981,NA,NA,NA,NA,23574,78670,0,239250,2021,22726,43.17,NA,NA,NA,NA
2021-04-01,Nyandarua,Brucellosis,Clinically confirmed,155,NA,NA,NA,NA,555524,74018,0,422726,2021,22198,6.98,NA,NA,NA,NA
2021-04-01,Nyandarua,Brucellosis,Lab confirmed,571,NA,NA,NA,NA,555524,74018,0,422726,2021,22198,25.72,NA,NA,NA,NA
2021-04-01,Nyeri,Brucellosis,Clinically confirmed,1,NA,NA,NA,NA,307456,214920,0,329014,2021,26846,0.04,NA,NA,NA,NA
2021-04-01,Nyeri,Brucellosis,Lab confirmed,141,NA,NA,NA,NA,307456,214920,0,329014,2021,26846,5.25,NA,NA,NA,NA
2021-04-01,Samburu,Brucellosis,Clinically confirmed,95,NA,NA,NA,NA,1133544,1433174,96344,571266,2021,3320,28.61,NA,NA,NA,NA
2021-04-01,Samburu,Brucellosis,Lab confirmed,437,NA,NA,NA,NA,1133544,1433174,96344,571266,2021,3320,131.63,NA,NA,NA,NA
2021-04-01,Siaya,Brucellosis,Clinically confirmed,60,NA,NA,NA,NA,266220,326444,0,652362,2021,25575,2.35,NA,NA,NA,NA
2021-04-01,Siaya,Brucellosis,Lab confirmed,237,NA,NA,NA,NA,266220,326444,0,652362,2021,25575,9.27,NA,NA,NA,NA
2021-04-01,Taita Taveta,Brucellosis,Clinically confirmed,13,NA,NA,NA,NA,93070,404226,5260,229628,2021,12474,1.04,NA,NA,NA,NA
2021-04-01,Taita Taveta,Brucellosis,Lab confirmed,66,NA,NA,NA,NA,93070,404226,5260,229628,2021,12474,5.29,NA,NA,NA,NA
2021-04-01,Tana River,Brucellosis,Clinically confirmed,6,NA,NA,NA,NA,896132,1181712,106596,543666,2021,6989,0.86,NA,NA,NA,NA
2021-04-01,Tana River,Brucellosis,Lab confirmed,27,NA,NA,NA,NA,896132,1181712,106596,543666,2021,6989,3.86,NA,NA,NA,NA
2021-04-01,Tharaka Nithi,Brucellosis,Clinically confirmed,163,NA,NA,NA,NA,107632,428434,248,181412,2021,5056,32.24,NA,NA,NA,NA
