date,county,diseases,diagnosis,hum_cases,catt_cases,cam_cases,goat_cases,shp_cases,sheep_pop,goat_pop,cam_pop,catt_pop,y
2021-03-01,Mombasa,Brucellosis,Clinically confirmed,7,NA,NA,NA,NA,4584,50822,116,21302,2021
2021-03-01,Mombasa,Brucellosis,Lab confirmed,593,NA,NA,NA,NA,4584,50822,116,21302,2021
2021-03-01,Murang'a,Brucellosis,Clinically confirmed,10,NA,NA,NA,NA,112950,347526,0,420206,2021
2021-03-01,Murang'a,Brucellosis,Lab confirmed,158,NA,NA,NA,NA,112950,347526,0,420206,2021
2021-03-01,Nairobi,Brucellosis,Clinically confirmed,392,NA,NA,NA,NA,38218,56830,0,58658,2021
2021-03-01,Nairobi,Brucellosis,Lab confirmed,947,NA,NA,NA,NA,38218,56830,0,58658,2021
2021-03-01,Nakuru,Brucellosis,Clinically confirmed,795,NA,NA,NA,NA,1064442,410784,776,793052,2021
2021-03-01,Nakuru,Brucellosis,Lab confirmed,3133,NA,NA,NA,NA,1064442,410784,776,793052,2021
2021-03-01,Nandi,Brucellosis,Clinically confirmed,689,NA,NA,NA,NA,195424,70192,0,486836,2021
2021-03-01,Nandi,Brucellosis,Lab confirmed,1747,NA,NA,NA,NA,195424,70192,0,486836,2021
2021-03-01,Narok,Brucellosis,Clinically confirmed,585,NA,NA,NA,NA,5207084,2031690,3238,2977782,2021
2021-03-01,Narok,Brucellosis,Lab confirmed,1683,NA,NA,NA,NA,5207084,2031690,3238,2977782,2021
2021-03-01,Nyamira,Brucellosis,Clinically confirmed,268,NA,NA,NA,NA,23574,78670,0,239250,2021
2021-03-01,Nyamira,Brucellosis,Lab confirmed,1009,NA,NA,NA,NA,23574,78670,0,239250,2021
2021-03-01,Nyandarua,Brucellosis,Clinically confirmed,177,NA,NA,NA,NA,555524,74018,0,422726,2021
2021-03-01,Nyandarua,Brucellosis,Lab confirmed,753,NA,NA,NA,NA,555524,74018,0,422726,2021
2021-03-01,Nyeri,Brucellosis,Clinically confirmed,9,NA,NA,NA,NA,307456,214920,0,329014,2021
2021-03-01,Nyeri,Brucellosis,Lab confirmed,124,NA,NA,NA,NA,307456,214920,0,329014,2021
2021-03-01,Samburu,Brucellosis,Clinically confirmed,69,NA,NA,10,NA,1133544,1433174,96344,571266,2021
2021-03-01,Samburu,Brucellosis,Lab confirmed,858,NA,NA,NA,NA,1133544,1433174,96344,571266,2021
2021-03-01,Siaya,Brucellosis,Clinically confirmed,61,NA,NA,NA,NA,266220,326444,0,652362,2021
2021-03-01,Siaya,Brucellosis,Lab confirmed,209,NA,NA,NA,NA,266220,326444,0,652362,2021
2021-03-01,Taita Taveta,Brucellosis,Clinically confirmed,12,NA,NA,NA,NA,93070,404226,5260,229628,2021
2021-03-01,Taita Taveta,Brucellosis,Lab confirmed,177,NA,NA,NA,NA,93070,404226,5260,229628,2021
2021-03-01,Tana River,Brucellosis,Clinically confirmed,15,NA,NA,NA,NA,896132,1181712,106596,543666,2021
2021-03-01,Tana River,Brucellosis,Lab confirmed,76,NA,NA,NA,NA,896132,1181712,106596,543666,2021
2021-03-01,Tharaka Nithi,Brucellosis,Clinically confirmed,244,NA,NA,NA,NA,107632,428434,248,181412,2021
2021-03-01,Tharaka Nithi,Brucellosis,Lab confirmed,910,NA,NA,NA,NA,107632,428434,248,181412,2021
2021-03-01,Trans Nzoia,Brucellosis,Clinically confirmed,633,1,NA,NA,NA,272690,56398,0,366936,2021
2021-03-01,Trans Nzoia,Brucellosis,Lab confirmed,2098,NA,NA,NA,NA,272690,56398,0,366936,2021
2021-03-01,Turkana,Brucellosis,Clinically confirmed,298,NA,NA,NA,NA,2107512,3981858,523846,649608,2021
2021-03-01,Turkana,Brucellosis,Lab confirmed,940,NA,NA,NA,NA,2107512,3981858,523846,649608,2021
2021-03-01,Uasin Gishu,Brucellosis,Clinically confirmed,500,NA,NA,NA,NA,439850,91708,296,556844,2021
2021-03-01,Uasin Gishu,Brucellosis,Lab confirmed,2183,NA,NA,NA,NA,439850,91708,296,556844,2021
2021-03-01,Vihiga,Brucellosis,Clinically confirmed,73,1,NA,NA,NA,12290,61708,0,253236,2021
2021-03-01,Vihiga,Brucellosis,Lab confirmed,441,NA,NA,NA,NA,12290,61708,0,253236,2021
2021-03-01,Wajir,Brucellosis,Clinically confirmed,27,NA,NA,NA,NA,4381276,6396568,2353064,1734462,2021
2021-03-01,Wajir,Brucellosis,Lab confirmed,650,NA,NA,NA,NA,4381276,6396568,2353064,1734462,2021
2021-03-01,West Pokot,Brucellosis,Clinically confirmed,527,NA,NA,NA,NA,716586,1528350,38778,833676,2021
2021-03-01,West Pokot,Brucellosis,Lab confirmed,2637,NA,NA,NA,NA,716586,1528350,38778,833676,2021
2021-04-01,Baringo,Brucellosis,Clinically confirmed,451,NA,NA,NA,NA,686686,1867454,77000,819692,2021
2021-04-01,Baringo,Brucellosis,Lab confirmed,1233,NA,NA,NA,NA,686686,1867454,77000,819692,2021
2021-04-01,Bomet,Brucellosis,Clinically confirmed,158,NA,NA,NA,NA,160984,152918,0,636418,2021
2021-04-01,Bomet,Brucellosis,Lab confirmed,942,NA,NA,NA,NA,160984,152918,0,636418,2021
2021-04-01,Bungoma,Brucellosis,Clinically confirmed,713,NA,NA,NA,NA,156988,219386,0,702518,2021
2021-04-01,Bungoma,Brucellosis,Lab confirmed,3943,NA,NA,NA,NA,156988,219386,0,702518,2021
2021-04-01,Busia,Brucellosis,Clinically confirmed,52,NA,NA,NA,NA,43408,164606,0,413256,2021
2021-04-01,Busia,Brucellosis,Lab confirmed,676,NA,NA,NA,NA,43408,164606,0,413256,2021
2021-04-01,Elgeyo Marakwet,Brucellosis,Clinically confirmed,4759,NA,NA,NA,NA,380062,199852,178,300906,2021
2021-04-01,Elgeyo Marakwet,Brucellosis,Lab confirmed,1203,NA,NA,NA,NA,380062,199852,178,300906,2021
2021-04-01,Embu,Brucellosis,Clinically confirmed,55,NA,NA,NA,NA,90492,538266,456,276830,2021
2021-04-01,Embu,Brucellosis,Lab confirmed,559,NA,NA,NA,NA,90492,538266,456,276830,2021
2021-04-01,Garissa,Brucellosis,Clinically confirmed,60,NA,NA,NA,NA,5493154,7714584,1632114,2841382,2021
2021-04-01,Garissa,Brucellosis,Lab confirmed,751,NA,NA,NA,NA,5493154,7714584,1632114,2841382,2021
2021-04-01,Homa Bay,Brucellosis,Clinically confirmed,239,NA,NA,NA,NA,296748,359110,0,681938,2021
2021-04-01,Homa Bay,Brucellosis,Lab confirmed,915,NA,NA,NA,NA,296748,359110,0,681938,2021
2021-04-01,Isiolo,Brucellosis,Clinically confirmed,113,NA,NA,NA,NA,1709450,2060010,297718,543196,2021
2021-04-01,Isiolo,Brucellosis,Lab confirmed,812,NA,NA,NA,NA,1709450,2060010,297718,543196,2021
2021-04-01,Kajiado,Brucellosis,Clinically confirmed,300,NA,NA,NA,NA,2241298,1755488,7168,1155420,2021
2021-04-01,Kajiado,Brucellosis,Lab confirmed,926,NA,NA,NA,NA,2241298,1755488,7168,1155420,2021
2021-04-01,Kakamega,Brucellosis,Clinically confirmed,186,1,NA,NA,NA,113768,156288,0,806900,2021
2021-04-01,Kakamega,Brucellosis,Lab confirmed,674,1,NA,NA,NA,113768,156288,0,806900,2021
2021-04-01,Kericho,Brucellosis,Clinically confirmed,378,NA,NA,NA,NA,112476,143750,0,483296,2021
2021-04-01,Kericho,Brucellosis,Lab confirmed,1911,NA,NA,NA,NA,112476,143750,0,483296,2021
2021-04-01,Kiambu,Brucellosis,Clinically confirmed,43,NA,NA,NA,NA,236778,167194,0,400788,2021
2021-04-01,Kiambu,Brucellosis,Lab confirmed,590,NA,NA,NA,NA,236778,167194,0,400788,2021
2021-04-01,Kilifi,Brucellosis,Clinically confirmed,15,NA,NA,NA,NA,112962,1084514,4044,472914,2021
2021-04-01,Kilifi,Brucellosis,Lab confirmed,50,NA,NA,NA,NA,112962,1084514,4044,472914,2021
2021-04-01,Kirinyaga,Brucellosis,Clinically confirmed,12,NA,NA,NA,NA,53502,213688,0,232882,2021
2021-04-01,Kirinyaga,Brucellosis,Lab confirmed,185,NA,NA,NA,NA,53502,213688,0,232882,2021
2021-04-01,Kisii,Brucellosis,Clinically confirmed,742,NA,NA,NA,NA,22002,113892,0,433716,2021
2021-04-01,Kisii,Brucellosis,Lab confirmed,3475,NA,NA,NA,NA,22002,113892,0,433716,2021
2021-04-01,Kisumu,Brucellosis,Clinically confirmed,91,NA,NA,NA,NA,327074,275392,0,485992,2021
2021-04-01,Kisumu,Brucellosis,Lab confirmed,826,NA,NA,NA,NA,327074,275392,0,485992,2021
2021-04-01,Kitui,Brucellosis,Clinically confirmed,186,NA,NA,NA,NA,211660,2741120,10404,687264,2021
2021-04-01,Kitui,Brucellosis,Lab confirmed,1024,NA,NA,NA,NA,211660,2741120,10404,687264,2021
2021-04-01,Kwale,Brucellosis,Clinically confirmed,1,NA,NA,NA,NA,181230,764820,2192,620868,2021
2021-04-01,Kwale,Brucellosis,Lab confirmed,12,NA,NA,NA,NA,181230,764820,2192,620868,2021
2021-04-01,Laikipia,Brucellosis,Clinically confirmed,61,NA,NA,NA,2,1227564,805052,15654,540130,2021
2021-04-01,Laikipia,Brucellosis,Lab confirmed,347,8,NA,NA,NA,1227564,805052,15654,540130,2021
2021-04-01,Lamu,Brucellosis,Clinically confirmed,1,NA,NA,NA,NA,84290,195758,250,196642,2021
2021-04-01,Machakos,Brucellosis,Clinically confirmed,58,NA,NA,NA,NA,343050,1249782,2946,724702,2021
2021-04-01,Machakos,Brucellosis,Lab confirmed,427,NA,NA,NA,NA,343050,1249782,2946,724702,2021
2021-04-01,Makueni,Brucellosis,Clinically confirmed,71,NA,NA,NA,NA,266230,1599276,2222,651606,2021
2021-04-01,Makueni,Brucellosis,Lab confirmed,387,NA,NA,NA,NA,266230,1599276,2222,651606,2021
2021-04-01,Mandera,Brucellosis,Clinically confirmed,83,NA,NA,NA,NA,4452066,9797614,3657330,2365978,2021
2021-04-01,Mandera,Brucellosis,Lab confirmed,402,NA,NA,NA,NA,4452066,9797614,3657330,2365978,2021
2021-04-01,Marsabit,Brucellosis,Clinically confirmed,266,NA,NA,NA,NA,1255664,1488950,430468,481472,2021
2021-04-01,Marsabit,Brucellosis,Lab confirmed,419,NA,NA,NA,NA,1255664,1488950,430468,481472,2021
2021-04-01,Meru,Brucellosis,Clinically confirmed,52,NA,NA,NA,NA,277542,684396,11464,624368,2021
2021-04-01,Meru,Brucellosis,Lab confirmed,282,NA,NA,NA,NA,277542,684396,11464,624368,2021
2021-04-01,Migori,Brucellosis,Clinically confirmed,378,NA,NA,NA,NA,141704,284408,0,646640,2021
2021-04-01,Migori,Brucellosis,Lab confirmed,1408,NA,NA,NA,NA,141704,284408,0,646640,2021
2021-04-01,Mombasa,Brucellosis,Clinically confirmed,5,NA,NA,NA,NA,4584,50822,116,21302,2021
2021-04-01,Mombasa,Brucellosis,Lab confirmed,17,NA,NA,NA,NA,4584,50822,116,21302,2021
2021-04-01,Murang'a,Brucellosis,Clinically confirmed,15,NA,NA,NA,NA,112950,347526,0,420206,2021
2021-04-01,Murang'a,Brucellosis,Lab confirmed,100,NA,NA,NA,NA,112950,347526,0,420206,2021
2021-04-01,Nairobi,Brucellosis,Clinically confirmed,316,NA,NA,NA,NA,38218,56830,0,58658,2021
2021-04-01,Nairobi,Brucellosis,Lab confirmed,716,NA,NA,NA,NA,38218,56830,0,58658,2021
2021-04-01,Nakuru,Brucellosis,Clinically confirmed,683,NA,NA,NA,NA,1064442,410784,776,793052,2021
2021-04-01,Nakuru,Brucellosis,Lab confirmed,2602,NA,NA,NA,NA,1064442,410784,776,793052,2021
2021-04-01,Nandi,Brucellosis,Clinically confirmed,577,NA,NA,NA,NA,195424,70192,0,486836,2021
2021-04-01,Nandi,Brucellosis,Lab confirmed,1221,NA,NA,NA,NA,195424,70192,0,486836,2021
2021-04-01,Narok,Brucellosis,Clinically confirmed,274,NA,NA,NA,NA,5207084,2031690,3238,2977782,2021
2021-04-01,Narok,Brucellosis,Lab confirmed,1648,NA,NA,NA,NA,5207084,2031690,3238,2977782,2021
2021-04-01,Nyamira,Brucellosis,Clinically confirmed,276,1,NA,NA,NA,23574,78670,0,239250,2021
2021-04-01,Nyamira,Brucellosis,Lab confirmed,981,NA,NA,NA,NA,23574,78670,0,239250,2021
2021-04-01,Nyandarua,Brucellosis,Clinically confirmed,155,NA,NA,NA,NA,555524,74018,0,422726,2021
2021-04-01,Nyandarua,Brucellosis,Lab confirmed,571,NA,NA,NA,NA,555524,74018,0,422726,2021
2021-04-01,Nyeri,Brucellosis,Clinically confirmed,1,NA,NA,NA,NA,307456,214920,0,329014,2021
2021-04-01,Nyeri,Brucellosis,Lab confirmed,141,NA,NA,NA,NA,307456,214920,0,329014,2021
2021-04-01,Samburu,Brucellosis,Clinically confirmed,95,NA,NA,NA,NA,1133544,1433174,96344,571266,2021
2021-04-01,Samburu,Brucellosis,Lab confirmed,437,NA,NA,NA,NA,1133544,1433174,96344,571266,2021
2021-04-01,Siaya,Brucellosis,Clinically confirmed,60,NA,NA,NA,NA,266220,326444,0,652362,2021
2021-04-01,Siaya,Brucellosis,Lab confirmed,237,NA,NA,NA,NA,266220,326444,0,652362,2021
2021-04-01,Taita Taveta,Brucellosis,Clinically confirmed,13,NA,NA,NA,NA,93070,404226,5260,229628,2021
2021-04-01,Taita Taveta,Brucellosis,Lab confirmed,66,NA,NA,NA,NA,93070,404226,5260,229628,2021
2021-04-01,Tana River,Brucellosis,Clinically confirmed,6,NA,NA,NA,NA,896132,1181712,106596,543666,2021
2021-04-01,Tana River,Brucellosis,Lab confirmed,27,NA,NA,NA,NA,896132,1181712,106596,543666,2021
2021-04-01,Tharaka Nithi,Brucellosis,Clinically confirmed,163,NA,NA,NA,NA,107632,428434,248,181412,2021
2021-04-01,Tharaka Nithi,Brucellosis,Lab confirmed,589,NA,NA,NA,NA,107632,428434,248,181412,2021
2021-04-01,Trans Nzoia,Brucellosis,Clinically confirmed,581,NA,NA,NA,NA,272690,56398,0,366936,2021
2021-04-01,Trans Nzoia,Brucellosis,Lab confirmed,2336,NA,NA,NA,NA,272690,56398,0,366936,2021
2021-04-01,Turkana,Brucellosis,Clinically confirmed,228,NA,NA,NA,NA,2107512,3981858,523846,649608,2021
2021-04-01,Turkana,Brucellosis,Lab confirmed,857,1,NA,1,NA,2107512,3981858,523846,649608,2021
2021-04-01,Uasin Gishu,Brucellosis,Clinically confirmed,479,NA,NA,NA,NA,439850,91708,296,556844,2021
2021-04-01,Uasin Gishu,Brucellosis,Lab confirmed,2018,NA,NA,NA,NA,439850,91708,296,556844,2021
2021-04-01,Vihiga,Brucellosis,Clinically confirmed,65,1,NA,NA,NA,12290,61708,0,253236,2021
2021-04-01,Vihiga,Brucellosis,Lab confirmed,373,NA,NA,NA,NA,12290,61708,0,253236,2021
2021-04-01,Wajir,Brucellosis,Clinically confirmed,19,NA,NA,NA,NA,4381276,6396568,2353064,1734462,2021
2021-04-01,Wajir,Brucellosis,Lab confirmed,573,NA,NA,NA,NA,4381276,6396568,2353064,1734462,2021
2021-04-01,West Pokot,Brucellosis,Clinically confirmed,585,1,NA,NA,NA,716586,1528350,38778,833676,2021
2021-04-01,West Pokot,Brucellosis,Lab confirmed,2582,NA,NA,NA,NA,716586,1528350,38778,833676,2021
2021-05-01,Baringo,Brucellosis,Clinically confirmed,417,NA,NA,NA,NA,686686,1867454,77000,819692,2021
2021-05-01,Baringo,Brucellosis,Lab confirmed,1236,NA,NA,NA,NA,686686,1867454,77000,819692,2021
2021-05-01,Bomet,Brucellosis,Clinically confirmed,130,NA,NA,NA,NA,160984,152918,0,636418,2021
2021-05-01,Bomet,Brucellosis,Lab confirmed,808,NA,NA,NA,NA,160984,152918,0,636418,2021
2021-05-01,Bungoma,Brucellosis,Clinically confirmed,1021,1,NA,NA,NA,156988,219386,0,702518,2021
2021-05-01,Bungoma,Brucellosis,Lab confirmed,4630,NA,NA,NA,NA,156988,219386,0,702518,2021
2021-05-01,Busia,Brucellosis,Clinically confirmed,71,1,NA,NA,NA,43408,164606,0,413256,2021
2021-05-01,Busia,Brucellosis,Lab confirmed,505,NA,NA,NA,NA,43408,164606,0,413256,2021
2021-05-01,Elgeyo Marakwet,Brucellosis,Clinically confirmed,499,NA,NA,NA,NA,380062,199852,178,300906,2021
2021-05-01,Elgeyo Marakwet,Brucellosis,Lab confirmed,1429,NA,NA,NA,NA,380062,199852,178,300906,2021
2021-05-01,Embu,Brucellosis,Clinically confirmed,65,NA,NA,NA,NA,90492,538266,456,276830,2021
2021-05-01,Embu,Brucellosis,Lab confirmed,536,NA,NA,NA,NA,90492,538266,456,276830,2021
2021-05-01,Garissa,Brucellosis,Clinically confirmed,54,NA,NA,NA,NA,5493154,7714584,1632114,2841382,2021
2021-05-01,Garissa,Brucellosis,Lab confirmed,527,NA,NA,NA,NA,5493154,7714584,1632114,2841382,2021
2021-05-01,Homa Bay,Brucellosis,Clinically confirmed,230,NA,NA,NA,NA,296748,359110,0,681938,2021
2021-05-01,Homa Bay,Brucellosis,Lab confirmed,1138,NA,NA,NA,NA,296748,359110,0,681938,2021
2021-05-01,Isiolo,Brucellosis,Clinically confirmed,144,NA,NA,NA,NA,1709450,2060010,297718,543196,2021
2021-05-01,Isiolo,Brucellosis,Lab confirmed,674,NA,NA,NA,NA,1709450,2060010,297718,543196,2021
2021-05-01,Kajiado,Brucellosis,Clinically confirmed,270,NA,NA,NA,1,2241298,1755488,7168,1155420,2021
2021-05-01,Kajiado,Brucellosis,Lab confirmed,834,NA,NA,NA,NA,2241298,1755488,7168,1155420,2021
2021-05-01,Kakamega,Brucellosis,Clinically confirmed,159,NA,NA,NA,NA,113768,156288,0,806900,2021
2021-05-01,Kakamega,Brucellosis,Lab confirmed,802,NA,NA,NA,NA,113768,156288,0,806900,2021
2021-05-01,Kericho,Brucellosis,Clinically confirmed,348,NA,NA,NA,NA,112476,143750,0,483296,2021
2021-05-01,Kericho,Brucellosis,Lab confirmed,1719,NA,NA,NA,NA,112476,143750,0,483296,2021
2021-05-01,Kiambu,Brucellosis,Clinically confirmed,73,NA,NA,NA,NA,236778,167194,0,400788,2021
2021-05-01,Kiambu,Brucellosis,Lab confirmed,434,NA,NA,NA,NA,236778,167194,0,400788,2021
2021-05-01,Kilifi,Brucellosis,Clinically confirmed,29,NA,NA,NA,NA,112962,1084514,4044,472914,2021
2021-05-01,Kilifi,Brucellosis,Lab confirmed,128,NA,NA,NA,NA,112962,1084514,4044,472914,2021
2021-05-01,Kirinyaga,Brucellosis,Clinically confirmed,4,NA,NA,NA,NA,53502,213688,0,232882,2021
2021-05-01,Kirinyaga,Brucellosis,Lab confirmed,125,NA,NA,NA,NA,53502,213688,0,232882,2021
2021-05-01,Kisii,Brucellosis,Clinically confirmed,541,NA,NA,NA,NA,22002,113892,0,433716,2021
2021-05-01,Kisii,Brucellosis,Lab confirmed,3447,NA,NA,NA,NA,22002,113892,0,433716,2021
2021-05-01,Kisumu,Brucellosis,Clinically confirmed,178,NA,NA,NA,NA,327074,275392,0,485992,2021
2021-05-01,Kisumu,Brucellosis,Lab confirmed,748,NA,NA,NA,NA,327074,275392,0,485992,2021
2021-05-01,Kitui,Brucellosis,Clinically confirmed,206,NA,NA,NA,NA,211660,2741120,10404,687264,2021
2021-05-01,Kitui,Brucellosis,Lab confirmed,729,NA,NA,NA,NA,211660,2741120,10404,687264,2021
2021-05-01,Kwale,Brucellosis,Clinically confirmed,116,NA,NA,NA,NA,181230,764820,2192,620868,2021
2021-05-01,Kwale,Brucellosis,Lab confirmed,16,NA,NA,NA,NA,181230,764820,2192,620868,2021
2021-05-01,Laikipia,Brucellosis,Clinically confirmed,111,NA,NA,NA,NA,1227564,805052,15654,540130,2021
2021-05-01,Laikipia,Brucellosis,Lab confirmed,224,NA,NA,NA,NA,1227564,805052,15654,540130,2021
2021-05-01,Lamu,Brucellosis,Clinically confirmed,2,NA,NA,NA,NA,84290,195758,250,196642,2021
2021-05-01,Lamu,Brucellosis,Lab confirmed,12,NA,NA,NA,NA,84290,195758,250,196642,2021
2021-05-01,Machakos,Brucellosis,Clinically confirmed,71,NA,NA,NA,NA,343050,1249782,2946,724702,2021
2021-05-01,Machakos,Brucellosis,Lab confirmed,300,NA,NA,NA,NA,343050,1249782,2946,724702,2021
2021-05-01,Makueni,Brucellosis,Clinically confirmed,27,NA,NA,NA,NA,266230,1599276,2222,651606,2021
2021-05-01,Makueni,Brucellosis,Lab confirmed,279,NA,NA,NA,NA,266230,1599276,2222,651606,2021
2021-05-01,Mandera,Brucellosis,Clinically confirmed,45,NA,NA,NA,NA,4452066,9797614,3657330,2365978,2021
2021-05-01,Mandera,Brucellosis,Lab confirmed,296,NA,NA,NA,NA,4452066,9797614,3657330,2365978,2021
2021-05-01,Marsabit,Brucellosis,Clinically confirmed,299,NA,NA,NA,NA,1255664,1488950,430468,481472,2021
2021-05-01,Marsabit,Brucellosis,Lab confirmed,469,NA,NA,NA,NA,1255664,1488950,430468,481472,2021
2021-05-01,Meru,Brucellosis,Clinically confirmed,96,NA,NA,NA,NA,277542,684396,11464,624368,2021
2021-05-01,Meru,Brucellosis,Lab confirmed,98,NA,NA,NA,NA,277542,684396,11464,624368,2021
2021-05-01,Migori,Brucellosis,Clinically confirmed,373,NA,NA,NA,NA,141704,284408,0,646640,2021
2021-05-01,Migori,Brucellosis,Lab confirmed,2243,NA,NA,NA,NA,141704,284408,0,646640,2021
2021-05-01,Mombasa,Brucellosis,Clinically confirmed,1,NA,NA,NA,NA,4584,50822,116,21302,2021
2021-05-01,Mombasa,Brucellosis,Lab confirmed,24,NA,NA,NA,NA,4584,50822,116,21302,2021
2021-05-01,Murang'a,Brucellosis,Clinically confirmed,4,NA,NA,NA,NA,112950,347526,0,420206,2021
2021-05-01,Murang'a,Brucellosis,Lab confirmed,91,NA,NA,NA,NA,112950,347526,0,420206,2021
2021-05-01,Nairobi,Brucellosis,Clinically confirmed,193,NA,NA,NA,NA,38218,56830,0,58658,2021
2021-05-01,Nairobi,Brucellosis,Lab confirmed,806,NA,NA,NA,NA,38218,56830,0,58658,2021
2021-05-01,Nakuru,Brucellosis,Clinically confirmed,647,NA,NA,NA,NA,1064442,410784,776,793052,2021
2021-05-01,Nakuru,Brucellosis,Lab confirmed,2419,NA,NA,NA,NA,1064442,410784,776,793052,2021
2021-05-01,Nandi,Brucellosis,Clinically confirmed,456,NA,NA,NA,NA,195424,70192,0,486836,2021
2021-05-01,Nandi,Brucellosis,Lab confirmed,1230,NA,NA,NA,NA,195424,70192,0,486836,2021
2021-05-01,Narok,Brucellosis,Clinically confirmed,633,NA,NA,NA,NA,5207084,2031690,3238,2977782,2021
2021-05-01,Narok,Brucellosis,Lab confirmed,1652,NA,NA,NA,NA,5207084,2031690,3238,2977782,2021
2021-05-01,Nyamira,Brucellosis,Clinically confirmed,282,NA,NA,NA,NA,23574,78670,0,239250,2021
2021-05-01,Nyamira,Brucellosis,Lab confirmed,600,NA,NA,NA,NA,23574,78670,0,239250,2021
2021-05-01,Nyandarua,Brucellosis,Clinically confirmed,113,NA,NA,NA,NA,555524,74018,0,422726,2021
2021-05-01,Nyandarua,Brucellosis,Lab confirmed,533,NA,NA,NA,NA,555524,74018,0,422726,2021
2021-05-01,Nyeri,Brucellosis,Clinically confirmed,12,NA,NA,NA,NA,307456,214920,0,329014,2021
2021-05-01,Nyeri,Brucellosis,Lab confirmed,97,NA,NA,NA,NA,307456,214920,0,329014,2021
2021-05-01,Samburu,Brucellosis,Clinically confirmed,76,NA,NA,NA,NA,1133544,1433174,96344,571266,2021
2021-05-01,Samburu,Brucellosis,Lab confirmed,310,NA,NA,NA,NA,1133544,1433174,96344,571266,2021
2021-05-01,Siaya,Brucellosis,Clinically confirmed,68,NA,NA,NA,NA,266220,326444,0,652362,2021
2021-05-01,Siaya,Brucellosis,Lab confirmed,455,NA,NA,NA,NA,266220,326444,0,652362,2021
2021-05-01,Taita Taveta,Brucellosis,Clinically confirmed,3,NA,NA,NA,NA,93070,404226,5260,229628,2021
2021-05-01,Taita Taveta,Brucellosis,Lab confirmed,59,NA,NA,NA,NA,93070,404226,5260,229628,2021
2021-05-01,Tana River,Brucellosis,Clinically confirmed,19,NA,NA,NA,NA,896132,1181712,106596,543666,2021
2021-05-01,Tana River,Brucellosis,Lab confirmed,72,NA,NA,NA,NA,896132,1181712,106596,543666,2021
2021-05-01,Tharaka Nithi,Brucellosis,Clinically confirmed,137,NA,NA,NA,NA,107632,428434,248,181412,2021
2021-05-01,Tharaka Nithi,Brucellosis,Lab confirmed,642,NA,NA,NA,NA,107632,428434,248,181412,2021
2021-05-01,Trans Nzoia,Brucellosis,Clinically confirmed,531,NA,NA,NA,NA,272690,56398,0,366936,2021
2021-05-01,Trans Nzoia,Brucellosis,Lab confirmed,2445,NA,NA,NA,NA,272690,56398,0,366936,2021
2021-05-01,Turkana,Brucellosis,Clinically confirmed,287,NA,NA,NA,NA,2107512,3981858,523846,649608,2021
2021-05-01,Turkana,Brucellosis,Lab confirmed,915,69,NA,85,NA,2107512,3981858,523846,649608,2021
2021-05-01,Uasin Gishu,Brucellosis,Clinically confirmed,371,NA,NA,NA,NA,439850,91708,296,556844,2021
2021-05-01,Uasin Gishu,Brucellosis,Lab confirmed,1618,NA,NA,NA,NA,439850,91708,296,556844,2021
2021-05-01,Vihiga,Brucellosis,Clinically confirmed,40,NA,NA,NA,NA,12290,61708,0,253236,2021
2021-05-01,Vihiga,Brucellosis,Lab confirmed,557,NA,NA,NA,NA,12290,61708,0,253236,2021
2021-05-01,Wajir,Brucellosis,Clinically confirmed,51,NA,NA,NA,NA,4381276,6396568,2353064,1734462,2021
2021-05-01,Wajir,Brucellosis,Lab confirmed,334,NA,NA,NA,NA,4381276,6396568,2353064,1734462,2021
2021-05-01,West Pokot,Brucellosis,Clinically confirmed,659,NA,NA,NA,NA,716586,1528350,38778,833676,2021
2021-05-01,West Pokot,Brucellosis,Lab confirmed,2896,NA,NA,NA,NA,716586,1528350,38778,833676,2021
2021-06-01,Baringo,Brucellosis,Clinically confirmed,462,NA,NA,NA,NA,686686,1867454,77000,819692,2021
2021-06-01,Baringo,Brucellosis,Lab confirmed,1256,NA,NA,NA,NA,686686,1867454,77000,819692,2021
2021-06-01,Bomet,Brucellosis,Clinically confirmed,98,2,NA,NA,NA,160984,152918,0,636418,2021
2021-06-01,Bomet,Brucellosis,Lab confirmed,1109,NA,NA,NA,NA,160984,152918,0,636418,2021
2021-06-01,Bungoma,Brucellosis,Clinically confirmed,771,NA,NA,NA,NA,156988,219386,0,702518,2021
2021-06-01,Bungoma,Brucellosis,Lab confirmed,4423,NA,NA,NA,NA,156988,219386,0,702518,2021
2021-06-01,Busia,Brucellosis,Clinically confirmed,88,NA,NA,NA,NA,43408,164606,0,413256,2021
